rank,title,artist,song_id,year_month,genre,month,year,season
36,HAPPY,DAY6 (데이식스),37323944,202601,록,1,2026,겨울
37,OVERDRIVE,TWS (투어스),600280518,202601,댄스,1,2026,겨울
38,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202601,발라드,1,2026,겨울
39,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202601,발라드,1,2026,겨울
40,REBEL HEART,IVE (아이브),38444825,202601,댄스,1,2026,겨울
41,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202601,록,1,2026,겨울
42,소나기,이클립스 (ECLIPSE),37390939,202601,발라드,1,2026,겨울
43,예뻤어,DAY6 (데이식스),30232719,202601,록,1,2026,겨울
44,한번 더 이별,이창섭,39721328,202601,발라드,1,2026,겨울
45,XOXZ,IVE (아이브),39693013,202601,댄스,1,2026,겨울
46,눈사람,정승환,30877002,202601,발라드,1,2026,겨울
47,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202601,댄스,1,2026,겨울
48,IRIS OUT,Kenshi Yonezu,600032332,202601,기타,1,2026,겨울
49,시작의 아이,마크툽 (MAKTUB),38388023,202601,R&B,1,2026,겨울
50,Hollywood Action,BOYNEXTDOOR,600318353,202601,댄스,1,2026,겨울
51,Flower,오반(OVAN),38635449,202601,발라드,1,2026,겨울
52,운명 (2025),"먼데이 키즈, 이이경",39430660,202601,발라드,1,2026,겨울
53,Welcome to the Show,DAY6 (데이식스),37323943,202601,록,1,2026,겨울
54,Never Ending Story,아이유,39051429,202601,발라드,1,2026,겨울
55,Love wins all,아이유,37145732,202601,발라드,1,2026,겨울
56,FOCUS,Hearts2Hearts (하츠투하츠),600320356,202601,댄스,1,2026,겨울
57,Rich Man,aespa,600024643,202601,댄스,1,2026,겨울
58,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202601,기타,1,2026,겨울
59,주저하는 연인들을 위해,잔나비,31666417,202601,인디,1,2026,겨울
60,눈이 오잖아(Feat.헤이즈),이무진,34360855,202601,발라드,1,2026,겨울
61,그래 늦지 않았어 (2025),"아샤트리, 이예은, 전건호",600493407,202601,발라드,1,2026,겨울
62,사랑인가 봐,멜로망스,34657844,202601,발라드,1,2026,겨울
63,365일,이창섭,600668850,202601,발라드,1,2026,겨울
64,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202601,발라드,1,2026,겨울
65,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202601,발라드,1,2026,겨울
66,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202601,댄스,1,2026,겨울
67,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202601,기타,1,2026,겨울
68,I AM,IVE (아이브),36356993,202601,댄스,1,2026,겨울
69,STYLE,Hearts2Hearts (하츠투하츠),39161085,202601,댄스,1,2026,겨울
70,인사,범진,34451383,202601,발라드,1,2026,겨울
71,나였으면,"나윤권, 도경수(D.O.)",600447153,202601,발라드,1,2026,겨울
72,사랑은 늘 도망가,임영웅,34061322,202601,발라드,1,2026,겨울
73,헤어지자 말해요,박재정,36382580,202601,발라드,1,2026,겨울
74,Magnetic,아일릿(ILLIT),37347911,202601,댄스,1,2026,겨울
75,에피소드,이무진,37053556,202601,록,1,2026,겨울
76,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202601,발라드,1,2026,겨울
77,Dirty Work,aespa,39121279,202601,댄스,1,2026,겨울
78,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202601,댄스,1,2026,겨울
79,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),1556553,202601,기타,1,2026,겨울
80,Supernova,aespa,37524037,202601,댄스,1,2026,겨울
81,비의 랩소디,임재현,37023625,202601,발라드,1,2026,겨울
82,가만히 눈을 감고,DK(디셈버),600035196,202601,발라드,1,2026,겨울
83,DUET,"지코 (ZICO), Lilas",600727012,202601,기타,1,2026,겨울
84,body,다영 (DAYOUNG),600057428,202601,댄스,1,2026,겨울
85,슬픈 초대장,순순희(지환),37069064,202601,발라드,1,2026,겨울
86,LOOK AT ME,ALLDAY PROJECT,600604262,202601,댄스,1,2026,겨울
87,Hype Boy,NewJeans,35454426,202601,댄스,1,2026,겨울
88,고민중독,QWER,37373234,202601,록,1,2026,겨울
89,Seven (feat. Latto) - Clean Ver.,정국,36617841,202601,댄스,1,2026,겨울
90,WICKED,ALLDAY PROJECT,39180051,202601,기타,1,2026,겨울
91,DRIP,BABYMONSTER,38161297,202601,댄스,1,2026,겨울
92,우리들의 블루스,임영웅,34908740,202601,발라드,1,2026,겨울
93,다시 만날 수 있을까,임영웅,35008524,202601,발라드,1,2026,겨울
94,순간을 영원처럼,임영웅,39765727,202601,발라드,1,2026,겨울
95,이 밤을 빌려 말해요,PLAVE,600791038,202601,발라드,1,2026,겨울
96,가까운 듯 먼 그대여,카더가든,33855085,202601,발라드,1,2026,겨울
97,나무,카더가든,31742666,202601,발라드,1,2026,겨울
98,How Sweet,NewJeans,37563682,202601,댄스,1,2026,겨울
99,Ditto,NewJeans,35945927,202601,댄스,1,2026,겨울
100,사랑은 봄비처럼...이별은 겨울비처럼...,임현정,1121123,202601,발라드,1,2026,겨울
1,Good Goodbye,화사 (HWASA),600287375,202512,발라드,12,2025,겨울
2,타임캡슐,다비치,600299706,202512,발라드,12,2025,겨울
3,Blue Valentine,NMIXX,600243411,202512,댄스,12,2025,겨울
4,ONE MORE TIME,ALLDAY PROJECT,600513208,202512,댄스,12,2025,겨울
5,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202512,기타,12,2025,겨울
6,Drowning,WOODZ,36397952,202512,록,12,2025,겨울
7,첫 눈,EXO,4352438,202512,발라드,12,2025,겨울
8,SPAGHETTI (feat. j-hope of BTS),"LE SSERAFIM (르세라핌), j-hope",600354699,202512,댄스,12,2025,겨울
9,멸종위기사랑,이찬혁,39307948,202512,댄스,12,2025,겨울
10,어제보다 슬픈 오늘,우디 (Woody),38733032,202512,발라드,12,2025,겨울
11,달리 표현할 수 없어요,로이킴,600359330,202512,발라드,12,2025,겨울
12,사랑하게 될 거야,한로로,36730261,202512,인디,12,2025,겨울
13,뛰어(JUMP),BLACKPINK,39298775,202512,댄스,12,2025,겨울
14,FAMOUS,ALLDAY PROJECT,39156202,202512,댄스,12,2025,겨울
15,모르시나요(PROD.로코베리),조째즈,38429074,202512,발라드,12,2025,겨울
16,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202512,기타,12,2025,겨울
17,"힙합보단 사랑, 사랑보단 돈 (Feat. 베이식)",노아주다 (noahjooda),34752757,202512,발라드,12,2025,겨울
18,toxic till the end,로제 (ROSÉ),38300904,202512,록,12,2025,겨울
19,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202512,기타,12,2025,겨울
20,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202512,R&B,12,2025,겨울
21,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202512,발라드,12,2025,겨울
22,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202512,발라드,12,2025,겨울
23,너에게 닿기를,10CM,38626852,202512,록,12,2025,겨울
24,너의 모든 순간,성시경,4446485,202512,발라드,12,2025,겨울
25,천상연,이창섭,37228861,202512,발라드,12,2025,겨울
26,하얀 그리움,프로미스나인,600607173,202512,댄스,12,2025,겨울
27,한번 더 이별,이창섭,39721328,202512,발라드,12,2025,겨울
28,All I Want for Christmas Is You,Mariah Carey,14776,202512,R&B,12,2025,겨울
29,IRIS OUT,Kenshi Yonezu,600032332,202512,기타,12,2025,겨울
30,XOXZ,IVE (아이브),39693013,202512,댄스,12,2025,겨울
31,나는 반딧불,황가람,38123338,202512,발라드,12,2025,겨울
32,Whiplash,aespa,38123332,202512,댄스,12,2025,겨울
33,like JENNIE,제니 (JENNIE),38629386,202512,댄스,12,2025,겨울
34,운명 (2025),"먼데이 키즈, 이이경",39430660,202512,발라드,12,2025,겨울
35,청춘만화,이무진,38071559,202512,록,12,2025,겨울
36,Hollywood Action,BOYNEXTDOOR,600318353,202512,댄스,12,2025,겨울
37,Rich Man,aespa,600024643,202512,댄스,12,2025,겨울
38,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202512,댄스,12,2025,겨울
39,소나기,이클립스 (ECLIPSE),37390939,202512,발라드,12,2025,겨울
40,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202512,발라드,12,2025,겨울
41,HAPPY,DAY6 (데이식스),37323944,202512,록,12,2025,겨울
42,시작의 아이,마크툽 (MAKTUB),38388023,202512,R&B,12,2025,겨울
43,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202512,댄스,12,2025,겨울
44,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202512,발라드,12,2025,겨울
45,NOT CUTE ANYMORE,아일릿(ILLIT),600551548,202512,댄스,12,2025,겨울
46,0+0,한로로,39504779,202512,인디,12,2025,겨울
47,Flower,오반(OVAN),38635449,202512,발라드,12,2025,겨울
48,Never Ending Story,아이유,39051429,202512,발라드,12,2025,겨울
49,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202512,록,12,2025,겨울
50,예뻤어,DAY6 (데이식스),30232719,202512,록,12,2025,겨울
51,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202512,기타,12,2025,겨울
52,"Zoo (From ""Zootopia 2""/Soundtrack Version)","Disney, Shakira",600258470,202512,기타,12,2025,겨울
53,FOCUS,Hearts2Hearts (하츠투하츠),600320356,202512,댄스,12,2025,겨울
54,REBEL HEART,IVE (아이브),38444825,202512,댄스,12,2025,겨울
55,Welcome to the Show,DAY6 (데이식스),37323943,202512,록,12,2025,겨울
56,body,다영 (DAYOUNG),600057428,202512,댄스,12,2025,겨울
57,Love wins all,아이유,37145732,202512,발라드,12,2025,겨울
58,가만히 눈을 감고,DK(디셈버),600035196,202512,발라드,12,2025,겨울
59,눈이 오잖아(Feat.헤이즈),이무진,34360855,202512,발라드,12,2025,겨울
60,눈사람,정승환,30877002,202512,발라드,12,2025,겨울
61,주저하는 연인들을 위해,잔나비,31666417,202512,인디,12,2025,겨울
62,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202512,발라드,12,2025,겨울
63,Santa Tell Me,Ariana Grande,5475060,202512,기타,12,2025,겨울
64,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202512,발라드,12,2025,겨울
65,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202512,기타,12,2025,겨울
66,Dirty Work,aespa,39121279,202512,댄스,12,2025,겨울
67,사랑인가 봐,멜로망스,34657844,202512,발라드,12,2025,겨울
68,Must Have Love,"SG 워너비, 브라운아이드걸스",1489805,202512,R&B,12,2025,겨울
69,인사,범진,34451383,202512,발라드,12,2025,겨울
70,사랑은 늘 도망가,임영웅,34061322,202512,발라드,12,2025,겨울
71,나였으면,"나윤권, 도경수(D.O.)",600447153,202512,발라드,12,2025,겨울
72,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202512,댄스,12,2025,겨울
73,STYLE,Hearts2Hearts (하츠투하츠),39161085,202512,댄스,12,2025,겨울
74,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202512,발라드,12,2025,겨울
75,그래 늦지 않았어 (2025),"아샤트리, 이예은, 전건호",600493407,202512,발라드,12,2025,겨울
76,에피소드,이무진,37053556,202512,록,12,2025,겨울
77,헤어지자 말해요,박재정,36382580,202512,발라드,12,2025,겨울
78,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202512,댄스,12,2025,겨울
79,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",3973781,202512,발라드,12,2025,겨울
80,Magnetic,아일릿(ILLIT),37347911,202512,댄스,12,2025,겨울
81,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,3053259,202512,댄스,12,2025,겨울
82,OVERDRIVE,TWS (투어스),600280518,202512,댄스,12,2025,겨울
83,Supernova,aespa,37524037,202512,댄스,12,2025,겨울
84,WICKED,ALLDAY PROJECT,39180051,202512,기타,12,2025,겨울
85,I AM,IVE (아이브),36356993,202512,댄스,12,2025,겨울
86,비의 랩소디,임재현,37023625,202512,발라드,12,2025,겨울
87,슬픈 초대장,순순희(지환),37069064,202512,발라드,12,2025,겨울
88,Hype Boy,NewJeans,35454426,202512,댄스,12,2025,겨울
89,고민중독,QWER,37373234,202512,록,12,2025,겨울
90,DRIP,BABYMONSTER,38161297,202512,댄스,12,2025,겨울
91,Seven (feat. Latto) - Clean Ver.,정국,36617841,202512,댄스,12,2025,겨울
92,Your Idol,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166714,202512,기타,12,2025,겨울
93,LOOK AT ME,ALLDAY PROJECT,600604262,202512,댄스,12,2025,겨울
94,내 이름 맑음,QWER,38022274,202512,록,12,2025,겨울
95,Snowman,Sia,30717645,202512,기타,12,2025,겨울
96,우리들의 블루스,임영웅,34908740,202512,발라드,12,2025,겨울
97,Ditto,NewJeans,35945927,202512,댄스,12,2025,겨울
98,How Sweet,NewJeans,37563682,202512,댄스,12,2025,겨울
99,PO￦ER,G-DRAGON,38164895,202512,기타,12,2025,겨울
100,순간을 영원처럼,임영웅,39765727,202512,발라드,12,2025,겨울
1,Blue Valentine,NMIXX,600243411,202511,댄스,11,2025,가을
2,Good Goodbye,화사 (HWASA),600287375,202511,발라드,11,2025,가을
3,타임캡슐,다비치,600299706,202511,발라드,11,2025,가을
4,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202511,기타,11,2025,가을
5,Drowning,WOODZ,36397952,202511,록,11,2025,가을
6,SPAGHETTI (feat. j-hope of BTS),"LE SSERAFIM (르세라핌), j-hope",600354699,202511,댄스,11,2025,가을
7,뛰어(JUMP),BLACKPINK,39298775,202511,댄스,11,2025,가을
8,달리 표현할 수 없어요,로이킴,600359330,202511,발라드,11,2025,가을
9,어제보다 슬픈 오늘,우디 (Woody),38733032,202511,발라드,11,2025,가을
10,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202511,기타,11,2025,가을
11,FAMOUS,ALLDAY PROJECT,39156202,202511,댄스,11,2025,가을
12,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202511,R&B,11,2025,가을
13,모르시나요(PROD.로코베리),조째즈,38429074,202511,발라드,11,2025,가을
14,IRIS OUT,Kenshi Yonezu,600032332,202511,기타,11,2025,가을
15,XOXZ,IVE (아이브),39693013,202511,댄스,11,2025,가을
16,Rich Man,aespa,600024643,202511,댄스,11,2025,가을
17,한번 더 이별,이창섭,39721328,202511,발라드,11,2025,가을
18,너에게 닿기를,10CM,38626852,202511,록,11,2025,가을
19,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202511,발라드,11,2025,가을
20,운명 (2025),"먼데이 키즈, 이이경",39430660,202511,발라드,11,2025,가을
21,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202511,기타,11,2025,가을
22,멸종위기사랑,이찬혁,39307948,202511,댄스,11,2025,가을
23,toxic till the end,로제 (ROSÉ),38300904,202511,록,11,2025,가을
24,Whiplash,aespa,38123332,202511,댄스,11,2025,가을
25,Hollywood Action,BOYNEXTDOOR,600318353,202511,댄스,11,2025,가을
26,천상연,이창섭,37228861,202511,발라드,11,2025,가을
27,body,다영 (DAYOUNG),600057428,202511,댄스,11,2025,가을
28,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202511,발라드,11,2025,가을
29,나는 반딧불,황가람,38123338,202511,발라드,11,2025,가을
30,시작의 아이,마크툽 (MAKTUB),38388023,202511,R&B,11,2025,가을
31,청춘만화,이무진,38071559,202511,록,11,2025,가을
32,HAPPY,DAY6 (데이식스),37323944,202511,록,11,2025,가을
33,사랑하게 될 거야,한로로,36730261,202511,인디,11,2025,가을
34,like JENNIE,제니 (JENNIE),38629386,202511,댄스,11,2025,가을
35,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202511,댄스,11,2025,가을
36,ONE MORE TIME,ALLDAY PROJECT,600513208,202511,댄스,11,2025,가을
37,소나기,이클립스 (ECLIPSE),37390939,202511,발라드,11,2025,가을
38,Never Ending Story,아이유,39051429,202511,발라드,11,2025,가을
39,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202511,록,11,2025,가을
40,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202511,댄스,11,2025,가을
41,너의 모든 순간,성시경,4446485,202511,발라드,11,2025,가을
42,Flower,오반(OVAN),38635449,202511,발라드,11,2025,가을
43,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202511,발라드,11,2025,가을
44,Dirty Work,aespa,39121279,202511,댄스,11,2025,가을
45,예뻤어,DAY6 (데이식스),30232719,202511,록,11,2025,가을
46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202511,발라드,11,2025,가을
47,FOCUS,Hearts2Hearts (하츠투하츠),600320356,202511,댄스,11,2025,가을
48,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202511,기타,11,2025,가을
49,주저하는 연인들을 위해,잔나비,31666417,202511,인디,11,2025,가을
50,Welcome to the Show,DAY6 (데이식스),37323943,202511,록,11,2025,가을
51,가만히 눈을 감고,DK(디셈버),600035196,202511,발라드,11,2025,가을
52,Your Idol,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166714,202511,기타,11,2025,가을
53,REBEL HEART,IVE (아이브),38444825,202511,댄스,11,2025,가을
54,STYLE,Hearts2Hearts (하츠투하츠),39161085,202511,댄스,11,2025,가을
55,Love wins all,아이유,37145732,202511,발라드,11,2025,가을
56,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202511,발라드,11,2025,가을
57,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202511,기타,11,2025,가을
58,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202511,발라드,11,2025,가을
59,사랑인가 봐,멜로망스,34657844,202511,발라드,11,2025,가을
60,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202511,댄스,11,2025,가을
61,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202511,발라드,11,2025,가을
62,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202511,댄스,11,2025,가을
63,헤어지자 말해요,박재정,36382580,202511,발라드,11,2025,가을
64,인사,범진,34451383,202511,발라드,11,2025,가을
65,WICKED,ALLDAY PROJECT,39180051,202511,기타,11,2025,가을
66,Supernova,aespa,37524037,202511,댄스,11,2025,가을
67,비의 랩소디,임재현,37023625,202511,발라드,11,2025,가을
68,Magnetic,아일릿(ILLIT),37347911,202511,댄스,11,2025,가을
69,슬픈 초대장,순순희(지환),37069064,202511,발라드,11,2025,가을
70,I AM,IVE (아이브),36356993,202511,댄스,11,2025,가을
71,에피소드,이무진,37053556,202511,록,11,2025,가을
72,"바이, 썸머",아이유,600065644,202511,록,11,2025,가을
73,사랑은 늘 도망가,임영웅,34061322,202511,발라드,11,2025,가을
74,Hype Boy,NewJeans,35454426,202511,댄스,11,2025,가을
75,고민중독,QWER,37373234,202511,록,11,2025,가을
76,DRIP,BABYMONSTER,38161297,202511,댄스,11,2025,가을
77,How Sweet,NewJeans,37563682,202511,댄스,11,2025,가을
78,내 이름 맑음,QWER,38022274,202511,록,11,2025,가을
79,HANDS UP,MEOVV (미야오),38865745,202511,댄스,11,2025,가을
80,JANE DOE,"Kenshi Yonezu, Hikaru Utada (우타다 히카루)",600120687,202511,기타,11,2025,가을
81,숲,최유리,35553933,202511,인디,11,2025,가을
82,HOT,LE SSERAFIM (르세라핌),38660167,202511,댄스,11,2025,가을
83,PO￦ER,G-DRAGON,38164895,202511,기타,11,2025,가을
84,Seven (feat. Latto) - Clean Ver.,정국,36617841,202511,댄스,11,2025,가을
85,나는 아픈 건 딱 질색이니까,i-dle (아이들),37138469,202511,댄스,11,2025,가을
86,꿈의 버스,DAY6 (데이식스),600031549,202511,록,11,2025,가을
87,OVERDRIVE,TWS (투어스),600280518,202511,댄스,11,2025,가을
88,How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166703,202511,기타,11,2025,가을
89,눈물참기,QWER,39117090,202511,록,11,2025,가을
90,ATTITUDE,IVE (아이브),38516958,202511,댄스,11,2025,가을
91,LIKE YOU BETTER,프로미스나인,39187517,202511,댄스,11,2025,가을
92,우리들의 블루스,임영웅,34908740,202511,발라드,11,2025,가을
93,순간을 영원처럼,임영웅,39765727,202511,발라드,11,2025,가을
94,Supersonic,프로미스나인,37884934,202511,댄스,11,2025,가을
95,다시 만날 수 있을까,임영웅,35008524,202511,발라드,11,2025,가을
96,나였으면,"나윤권, 도경수(D.O.)",600447153,202511,발라드,11,2025,가을
97,UP (KARINA Solo),aespa,38077932,202511,댄스,11,2025,가을
98,미치게 그리워서,황가람,38536472,202511,발라드,11,2025,가을
99,눈사람,정승환,30877002,202511,발라드,11,2025,가을
100,사막에서 꽃을 피우듯,우디 (Woody),36616378,202511,발라드,11,2025,가을
1,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166708,202510,기타,10,2025,가을
2,Drowning,WOODZ,36397952,202510,록,10,2025,가을
3,뛰어(JUMP),BLACKPINK,39298775,202510,댄스,10,2025,가을
4,Soda Pop,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166705,202510,기타,10,2025,가을
5,FAMOUS,ALLDAY PROJECT,39156202,202510,댄스,10,2025,가을
6,어제보다 슬픈 오늘,우디 (Woody),38733032,202510,발라드,10,2025,가을
7,Rich Man,aespa,600024643,202510,댄스,10,2025,가을
8,시작의 아이 ❍,"박다혜, 마크툽 (MAKTUB)",39566906,202510,R&B,10,2025,가을
9,XOXZ,IVE (아이브),39693013,202510,댄스,10,2025,가을
10,모르시나요(PROD.로코베리),조째즈,38429074,202510,발라드,10,2025,가을
11,너에게 닿기를,10CM,38626852,202510,록,10,2025,가을
12,운명 (2025),"먼데이 키즈, 이이경",39430660,202510,발라드,10,2025,가을
13,한번 더 이별,이창섭,39721328,202510,발라드,10,2025,가을
14,Blue Valentine,NMIXX,600243411,202510,댄스,10,2025,가을
15,시작의 아이,마크툽 (MAKTUB),38388023,202510,R&B,10,2025,가을
16,Whiplash,aespa,38123332,202510,댄스,10,2025,가을
17,body,다영 (DAYOUNG),600057428,202510,댄스,10,2025,가을
18,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON,38242510,202510,기타,10,2025,가을
19,나는 반딧불,황가람,38123338,202510,발라드,10,2025,가을
20,Your Idol,"KPop Demon Hunters Cast, Danny Chung, Saja Boys, Andrew Choi, Neckwav, Kevin Woo, samUIL Lee",39166714,202510,기타,10,2025,가을
21,Dirty Work,aespa,39121279,202510,댄스,10,2025,가을
22,천상연,이창섭,37228861,202510,발라드,10,2025,가을
23,HAPPY,DAY6 (데이식스),37323944,202510,록,10,2025,가을
24,청춘만화,이무진,38071559,202510,록,10,2025,가을
25,like JENNIE,제니 (JENNIE),38629386,202510,댄스,10,2025,가을
26,IRIS OUT,Kenshi Yonezu,600032332,202510,기타,10,2025,가을
27,멸종위기사랑,이찬혁,39307948,202510,댄스,10,2025,가을
28,Never Ending Story,아이유,39051429,202510,발라드,10,2025,가을
29,APT.,"로제 (ROSÉ), Bruno Mars",38120327,202510,댄스,10,2025,가을
30,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),32061975,202510,발라드,10,2025,가을
31,toxic till the end,로제 (ROSÉ),38300904,202510,록,10,2025,가을
32,내게 사랑이 뭐냐고 물어본다면,로이킴,38104031,202510,발라드,10,2025,가을
33,"바이, 썸머",아이유,600065644,202510,록,10,2025,가을
34,한 페이지가 될 수 있게,DAY6 (데이식스),31927275,202510,록,10,2025,가을
35,소나기,이클립스 (ECLIPSE),37390939,202510,발라드,10,2025,가을
36,Flower,오반(OVAN),38635449,202510,발라드,10,2025,가을
37,오늘만 I LOVE YOU,BOYNEXTDOOR,38426197,202510,댄스,10,2025,가을
38,예뻤어,DAY6 (데이식스),30232719,202510,록,10,2025,가을
39,Die With A Smile,"Lady Gaga, Bruno Mars",37901626,202510,기타,10,2025,가을
40,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),36699489,202510,발라드,10,2025,가을
41,REBEL HEART,IVE (아이브),38444825,202510,댄스,10,2025,가을
42,주저하는 연인들을 위해,잔나비,31666417,202510,인디,10,2025,가을
43,Welcome to the Show,DAY6 (데이식스),37323943,202510,록,10,2025,가을
44,STYLE,Hearts2Hearts (하츠투하츠),39161085,202510,댄스,10,2025,가을
45,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,30962526,202510,발라드,10,2025,가을
46,너의 모든 순간,성시경,4446485,202510,발라드,10,2025,가을
47,TOO BAD (feat. Anderson .Paak),G-DRAGON,38589554,202510,기타,10,2025,가을
48,WICKED,ALLDAY PROJECT,39180051,202510,기타,10,2025,가을
49,가만히 눈을 감고,DK(디셈버),600035196,202510,발라드,10,2025,가을
50,타임캡슐,다비치,600299706,202510,발라드,10,2025,가을
51,빌려온 고양이 (Do the Dance),아일릿(ILLIT),39116012,202510,댄스,10,2025,가을
52,Love wins all,아이유,37145732,202510,발라드,10,2025,가을
53,MY LOVE(2025),"이예은, 아샤트리, 전건호",38583620,202510,발라드,10,2025,가을
54,How It’s Done,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",39166703,202510,기타,10,2025,가을
55,Supernova,aespa,37524037,202510,댄스,10,2025,가을
56,꿈의 버스,DAY6 (데이식스),600031549,202510,록,10,2025,가을
57,첫 만남은 계획대로 되지 않아,TWS (투어스),37140709,202510,댄스,10,2025,가을
58,사랑인가 봐,멜로망스,34657844,202510,발라드,10,2025,가을
59,다정히 내 이름을 부르면,"경서예지, 전건호",33496587,202510,발라드,10,2025,가을
60,청혼하지 않을 이유를 못 찾았어,이무진,37375706,202510,발라드,10,2025,가을
61,비의 랩소디,임재현,37023625,202510,발라드,10,2025,가을
62,I AM,IVE (아이브),36356993,202510,댄스,10,2025,가을
63,슬픈 초대장,순순희(지환),37069064,202510,발라드,10,2025,가을
64,헤어지자 말해요,박재정,36382580,202510,발라드,10,2025,가을
65,Magnetic,아일릿(ILLIT),37347911,202510,댄스,10,2025,가을
66,고민중독,QWER,37373234,202510,록,10,2025,가을
67,에피소드,이무진,37053556,202510,록,10,2025,가을
68,사랑은 늘 도망가,임영웅,34061322,202510,발라드,10,2025,가을
69,Hype Boy,NewJeans,35454426,202510,댄스,10,2025,가을
70,HANDS UP,MEOVV (미야오),38865745,202510,댄스,10,2025,가을
71,내 이름 맑음,QWER,38022274,202510,록,10,2025,가을
72,Good Goodbye,화사 (HWASA),600287375,202510,발라드,10,2025,가을
73,인사,범진,34451383,202510,발라드,10,2025,가을
74,DRIP,BABYMONSTER,38161297,202510,댄스,10,2025,가을
75,How Sweet,NewJeans,37563682,202510,댄스,10,2025,가을
76,LIKE YOU BETTER,프로미스나인,39187517,202510,댄스,10,2025,가을
77,눈물참기,QWER,39117090,202510,록,10,2025,가을
